SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
128996,0,Cash loans,F,N,N,0,270000.0,755190.0,36459.0,675000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.04622,-18992,-1947,-4422.0,-2519,,1,1,0,1,1,0,Managers,2.0,1,1,WEDNESDAY,12,0,0,0,0,1,1,Kindergarten,,0.6796883243116704,0.2009260877159709,0.2062,0.1536,0.994,,,0.2,0.1724,0.375,,,,0.2532,,0.0012,0.2101,0.1594,0.994,,,0.2014,0.1724,0.375,,,,0.2638,,0.0013,0.2082,0.1536,0.994,,,0.2,0.1724,0.375,,,,0.2577,,0.0012,,block of flats,0.236,Panel,No,10.0,0.0,10.0,0.0,-291.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,2.0
427895,0,Cash loans,M,Y,Y,0,675000.0,1798605.0,62649.0,1642500.0,Unaccompanied,Commercial associate,Incomplete higher,Married,House / apartment,0.0228,-16079,-3477,-5683.0,-5690,4.0,1,1,0,1,0,0,,2.0,2,2,THURSDAY,9,0,0,0,0,0,0,Other,0.553132442299041,0.5349710905134626,0.5136937663039473,0.3732,0.27,0.9881,0.8368,0.2051,0.4,0.3448,0.3333,0.375,0.0765,0.3026,0.3987,0.0077,0.0048,0.3803,0.2802,0.9881,0.8432,0.207,0.4028,0.3448,0.3333,0.375,0.0782,0.3306,0.4154,0.0078,0.0051,0.3768,0.27,0.9881,0.8390000000000001,0.2064,0.4,0.3448,0.3333,0.375,0.0778,0.3078,0.4058,0.0078,0.0049,reg oper account,block of flats,0.4267,Panel,No,2.0,0.0,2.0,0.0,-2453.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
314564,0,Revolving loans,F,Y,Y,0,135000.0,180000.0,9000.0,180000.0,"Spouse, partner",Commercial associate,Secondary / secondary special,Married,House / apartment,0.026392,-9600,-459,-4083.0,-1806,3.0,1,1,0,1,0,0,Sales staff,2.0,2,2,THURSDAY,9,0,0,0,0,1,1,Business Entity Type 3,,0.6552489835143773,,0.0165,,0.9781,,,0.0,0.069,0.0417,,0.0167,,0.013,,0.0,0.0168,,0.9782,,,0.0,0.069,0.0417,,0.0171,,0.0136,,0.0,0.0167,,0.9781,,,0.0,0.069,0.0417,,0.017,,0.0133,,0.0,,block of flats,0.0103,Panel,No,0.0,0.0,0.0,0.0,-334.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
118851,0,Revolving loans,F,Y,Y,1,90000.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.019101,-12276,-490,-2526.0,-4438,11.0,1,1,0,1,0,0,,3.0,2,2,WEDNESDAY,10,0,0,0,0,1,1,Other,0.5153831329721371,0.7123340040415335,0.5673792367572691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2251.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
372916,0,Cash loans,F,Y,Y,0,81000.0,545040.0,19575.0,450000.0,Unaccompanied,Commercial associate,Higher education,Widow,House / apartment,0.00733,-14878,-3243,-3954.0,-4527,6.0,1,1,0,1,1,0,Managers,1.0,2,2,SUNDAY,20,0,0,0,0,0,0,Self-employed,0.6965225320283404,0.7338677252057401,0.4992720153045617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1894.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0
224390,0,Cash loans,F,Y,Y,1,90000.0,253377.0,13063.5,211500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010556,-10871,-1619,-2550.0,-3515,3.0,1,1,0,1,0,0,Laborers,3.0,3,3,FRIDAY,11,0,0,0,0,1,1,Kindergarten,0.4634680373554154,0.5246376131276145,0.6910212267577837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1134.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
444855,0,Cash loans,F,N,N,0,121500.0,545040.0,26509.5,450000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.018634,-9505,-1068,-3988.0,-2172,,1,1,0,1,1,0,Managers,2.0,2,2,SATURDAY,17,0,0,0,0,0,0,Business Entity Type 3,,0.5593320481262645,0.6195277080511546,0.1876,,0.9762,,,0.0,0.3103,0.1667,,,,0.1532,,,0.1912,,0.9762,,,0.0,0.3103,0.1667,,,,0.1596,,,0.1894,,0.9762,,,0.0,0.3103,0.1667,,,,0.156,,,,,0.1222,,No,0.0,0.0,0.0,0.0,-1863.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
418039,0,Cash loans,F,N,Y,1,225000.0,254700.0,24192.0,225000.0,"Spouse, partner",Working,Higher education,Married,Rented apartment,0.002506,-12957,-381,-1073.0,-2494,,1,1,0,1,0,0,Core staff,3.0,2,2,FRIDAY,8,0,0,0,1,1,0,Medicine,0.5617482113378857,0.5900173684881325,,,,0.9876,,,,0.069,0.1667,,,,,,,,,0.9876,,,,0.069,0.1667,,,,,,,,,0.9876,,,,0.069,0.1667,,,,,,,,block of flats,0.0249,Panel,No,0.0,0.0,0.0,0.0,-527.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
317502,0,Cash loans,M,N,Y,2,81000.0,247275.0,19953.0,225000.0,Unaccompanied,Working,Lower secondary,Married,Rented apartment,0.020713,-12191,-876,-2266.0,-2265,,1,1,1,1,0,0,,4.0,3,3,MONDAY,12,0,0,0,1,1,0,Self-employed,,0.6101916861821614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-654.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
411061,0,Cash loans,M,Y,Y,0,225000.0,521280.0,31630.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.016612,-13643,-395,-1110.0,-4384,11.0,1,1,0,1,0,0,Drivers,2.0,2,2,SATURDAY,12,0,0,0,0,0,0,Trade: type 7,,0.4835961521643212,0.5064842396679806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
282855,0,Cash loans,M,Y,N,0,90000.0,679500.0,19998.0,679500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.026392,-8308,-193,-3158.0,-863,7.0,1,1,1,1,0,0,Drivers,1.0,2,2,WEDNESDAY,17,0,0,0,0,1,1,Business Entity Type 3,,0.7031662740661478,,0.0021,,0.9811,,,0.0,0.069,0.0,,,,,,,0.0021,,0.9811,,,0.0,0.069,0.0,,,,,,,0.0021,,0.9811,,,0.0,0.069,0.0,,,,,,,,terraced house,0.0023,Wooden,No,0.0,0.0,0.0,0.0,-594.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
314725,0,Cash loans,F,N,N,0,135000.0,1138500.0,32755.5,1138500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.035792,-19837,-331,-7870.0,-3390,,1,1,0,1,0,0,Laborers,1.0,2,2,FRIDAY,17,0,0,0,0,0,0,Business Entity Type 3,0.7589996798646985,0.6843878304678221,0.3392876999089139,0.3784,0.2803,0.9846,0.7892,0.0788,0.4,0.3448,0.3333,0.375,0.2805,0.3076,0.3893,0.0039,0.0026,0.3855,0.2908,0.9846,0.7975,0.0795,0.4028,0.3448,0.3333,0.375,0.2869,0.3361,0.4056,0.0039,0.0027,0.382,0.2803,0.9846,0.792,0.0793,0.4,0.3448,0.3333,0.375,0.2854,0.313,0.3963,0.0039,0.0026,reg oper account,block of flats,0.3068,Panel,No,0.0,0.0,0.0,0.0,-2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
354410,0,Revolving loans,M,N,Y,0,175500.0,247500.0,12375.0,247500.0,Unaccompanied,Working,Higher education,Married,With parents,0.009175,-13086,-4717,-228.0,-4444,,1,1,1,1,0,0,High skill tech staff,2.0,2,2,FRIDAY,10,0,0,0,0,1,1,Security Ministries,0.3357773338419061,0.6601817238122064,0.5460231970049609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-876.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
365287,0,Cash loans,F,N,Y,0,180000.0,675000.0,53329.5,675000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.011703,-11502,-302,-11483.0,-2360,,1,1,0,1,0,0,Sales staff,2.0,2,2,FRIDAY,8,1,1,1,1,1,1,Business Entity Type 2,0.4583812641853856,0.7207766096346635,0.0932250953774744,0.0031,,0.9682,,,0.0,0.1034,0.0,,,,0.0024,,0.0,0.0032,,0.9682,,,0.0,0.1034,0.0,,,,0.0025,,0.0,0.0031,,0.9682,,,0.0,0.1034,0.0,,,,0.0024,,0.0,,block of flats,0.0019,,No,0.0,0.0,0.0,0.0,-496.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
262515,0,Cash loans,F,N,Y,2,270000.0,269550.0,19300.5,225000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.00963,-11819,-2254,-5679.0,-372,,1,1,0,1,0,0,Laborers,4.0,2,2,FRIDAY,10,0,0,0,1,1,1,Business Entity Type 2,,0.6870833760434701,0.5531646987710016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100888,0,Cash loans,F,Y,N,0,135000.0,900000.0,26446.5,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0145199999999999,-18874,-12166,-6758.0,-2424,8.0,1,1,0,1,0,0,High skill tech staff,2.0,2,2,MONDAY,7,0,0,0,0,0,0,Industry: type 10,,0.6964040179960773,0.8106180215523969,0.1206,0.0929,0.9906,0.8776,0.0176,0.2,0.1262,0.4167,0.4375,0.0549,0.0971,0.1416,0.0019,0.0287,0.125,0.0603,0.9901,0.8759,0.0,0.1611,0.069,0.4583,0.375,0.0363,0.1028,0.1407,0.0,0.0,0.1239,0.0745,0.9906,0.8792,0.0177,0.16,0.069,0.4583,0.4375,0.0571,0.0988,0.1377,0.0019,0.0,reg oper spec account,block of flats,0.1203,Panel,No,0.0,0.0,0.0,0.0,-1709.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0
441211,0,Cash loans,F,N,Y,0,180000.0,700830.0,22608.0,585000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.010006,-15092,-221,-1020.0,-2546,,1,1,1,1,1,0,Laborers,2.0,2,2,MONDAY,8,0,0,0,0,1,1,Industry: type 1,,0.0524807097098258,0.5867400085415683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1242.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
110516,0,Cash loans,M,Y,Y,1,180000.0,1006920.0,42790.5,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010966,-18333,-6806,-7295.0,-1864,16.0,1,1,0,1,0,0,Laborers,3.0,2,2,FRIDAY,15,0,0,0,0,0,0,Housing,,0.6893028831783929,0.2238313174701554,0.0216,0.0,0.9806,0.7348,0.0024,0.0,0.069,0.0417,0.0,0.015,0.0168,0.0166,0.0039,0.0054,0.0221,0.0,0.9806,0.7452,0.0024,0.0,0.069,0.0417,0.0,0.0153,0.0184,0.0173,0.0039,0.0057,0.0219,0.0,0.9806,0.7383,0.0024,0.0,0.069,0.0417,0.0,0.0152,0.0171,0.0169,0.0039,0.0055,org spec account,block of flats,0.0142,"Stone, brick",No,1.0,0.0,1.0,0.0,-1949.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
240739,0,Cash loans,F,Y,Y,0,112500.0,225000.0,15034.5,225000.0,Unaccompanied,Commercial associate,Incomplete higher,Civil marriage,House / apartment,0.01885,-8900,-1771,-4786.0,-1577,9.0,1,1,1,1,1,0,Managers,2.0,2,2,SUNDAY,12,0,0,0,0,0,0,Industry: type 2,0.3107634614153385,0.3441470714744494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1090.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
406413,0,Revolving loans,F,N,Y,0,225000.0,225000.0,11250.0,382500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164,-22148,-1137,-4236.0,-4226,,1,1,1,1,1,0,Sales staff,2.0,2,2,TUESDAY,9,0,0,0,0,0,0,Business Entity Type 3,,0.6174588937559301,0.5814837058057234,0.0144,0.022,0.9687,0.5716,0.0023,0.0,0.069,0.0833,0.0833,0.0233,0.0101,0.0127,0.0077,0.0073,0.0147,0.0228,0.9687,0.5884,0.0023,0.0,0.069,0.0833,0.0833,0.0238,0.011,0.0133,0.0078,0.0078,0.0146,0.022,0.9687,0.5773,0.0023,0.0,0.069,0.0833,0.0833,0.0237,0.0103,0.013,0.0078,0.0075,reg oper account,block of flats,0.0129,"Stone, brick",No,0.0,0.0,0.0,0.0,-1818.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
443768,0,Cash loans,F,N,Y,2,180000.0,1006920.0,45630.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.011703,-14658,-5246,-4243.0,-4087,,1,1,0,1,0,0,Sales staff,4.0,2,2,THURSDAY,12,0,0,0,0,0,0,Self-employed,,0.7044153618492182,0.501075160239048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-745.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
158990,0,Revolving loans,M,N,Y,0,157500.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.009334,-11229,-1231,-5167.0,-2910,,1,1,0,1,0,0,High skill tech staff,1.0,2,2,THURSDAY,16,0,0,0,1,1,0,Mobile,,0.4750552977123188,0.7838324335199619,0.0021,,0.9776,,,,0.069,0.0,,,,,,,0.0021,,0.9777,,,,0.069,0.0,,,,,,,0.0021,,0.9776,,,,0.069,0.0,,,,,,,,block of flats,0.0021,Wooden,No,2.0,0.0,2.0,0.0,-527.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
346062,0,Cash loans,M,Y,N,0,126000.0,906228.0,35937.0,810000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0116569999999999,-17784,-109,-3374.0,-1331,6.0,1,1,0,1,0,0,Drivers,2.0,1,1,THURSDAY,18,0,0,0,0,0,0,Other,,0.6137020336387216,0.2567055724393002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-2563.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0
129759,0,Cash loans,M,N,N,1,180000.0,1007761.5,42826.5,927000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.025164,-16192,-6082,-3407.0,-4157,,1,1,0,1,0,0,IT staff,3.0,2,2,TUESDAY,8,0,0,0,0,0,0,Electricity,,0.7073934408632927,,0.0371,0.0115,0.9737,0.6396,0.0075,0.0,0.1034,0.0833,0.125,0.0479,0.0303,0.0302,0.0,0.0,0.0378,0.0119,0.9737,0.6537,0.0075,0.0,0.1034,0.0833,0.125,0.049,0.0331,0.0314,0.0,0.0,0.0375,0.0115,0.9737,0.6444,0.0075,0.0,0.1034,0.0833,0.125,0.0487,0.0308,0.0307,0.0,0.0,reg oper account,block of flats,0.028,Panel,No,0.0,0.0,0.0,0.0,-2047.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
314396,0,Cash loans,F,N,Y,1,265500.0,167895.0,16735.5,157500.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.010276,-14202,-437,-4040.0,-5032,,1,1,0,1,0,0,Accountants,2.0,2,2,THURSDAY,18,0,0,0,0,0,0,Business Entity Type 3,0.8925847255687338,0.6430176984151904,0.6690566947824041,0.0722,0.0522,0.9781,,,0.0,0.1379,0.1667,,0.0276,,0.0334,,0.0681,0.0735,0.0542,0.9782,,,0.0,0.1379,0.1667,,0.0282,,0.0348,,0.0721,0.0729,0.0522,0.9781,,,0.0,0.1379,0.1667,,0.028,,0.034,,0.0695,,block of flats,0.0411,"Stone, brick",No,2.0,0.0,2.0,0.0,-347.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
400351,0,Cash loans,F,Y,Y,0,112500.0,436032.0,24475.5,360000.0,Unaccompanied,Working,Higher education,Single / not married,Municipal apartment,0.04622,-23311,-850,-17247.0,-4285,2.0,1,1,0,1,0,0,Cleaning staff,1.0,1,1,FRIDAY,11,0,0,0,0,0,0,Medicine,,0.7144354599531977,0.3425288720742255,0.0825,0.0851,0.9752,0.66,0.0373,0.0,0.1379,0.1667,0.2083,,0.0672,0.0707,0.0,,0.084,0.0883,0.9752,0.6733,0.0377,0.0,0.1379,0.1667,0.2083,,0.0735,0.0737,0.0,,0.0833,0.0851,0.9752,0.6645,0.0376,0.0,0.1379,0.1667,0.2083,,0.0684,0.072,0.0,,,block of flats,0.0907,Block,No,0.0,0.0,0.0,0.0,-420.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,6.0
208555,0,Cash loans,F,Y,Y,0,202500.0,2517300.0,66402.0,2250000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018801,-18159,-4328,-6426.0,-1702,20.0,1,1,1,1,1,0,High skill tech staff,2.0,2,2,TUESDAY,8,0,0,0,0,0,0,Trade: type 6,0.7087332332801333,0.1727379904314556,,0.1113,,0.9856,,,0.12,0.1034,0.3333,,0.042,,0.1139,,,0.1134,,0.9856,,,0.1208,0.1034,0.3333,,0.0429,,0.1187,,,0.1124,,0.9856,,,0.12,0.1034,0.3333,,0.0427,,0.1159,,,,block of flats,0.1117,Panel,No,0.0,0.0,0.0,0.0,-1001.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,
409324,0,Revolving loans,F,N,Y,0,76500.0,180000.0,9000.0,180000.0,Unaccompanied,State servant,Secondary / secondary special,Single / not married,House / apartment,0.006629,-18257,-927,-1858.0,-1676,,1,1,0,1,0,0,Waiters/barmen staff,1.0,2,2,MONDAY,4,0,0,0,1,1,1,Medicine,,0.5276143795553556,0.6610235391308081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
421639,0,Revolving loans,M,Y,Y,1,135000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0096569999999999,-14606,-224,-731.0,-4237,64.0,1,1,0,1,0,0,High skill tech staff,3.0,2,2,SATURDAY,10,0,0,0,0,1,1,Construction,0.6102450684160327,0.5819057590102901,0.7394117535524816,0.1031,0.1108,0.9791,0.7144,0.0437,0.0,0.2069,0.1667,0.2083,0.0,0.0832,0.09,0.0039,0.003,0.105,0.115,0.9791,0.7256,0.0441,0.0,0.2069,0.1667,0.2083,0.0,0.0909,0.0938,0.0039,0.0032,0.1041,0.1108,0.9791,0.7182,0.044,0.0,0.2069,0.1667,0.2083,0.0,0.0847,0.0916,0.0039,0.0031,reg oper account,block of flats,0.0953,Block,No,2.0,0.0,2.0,0.0,-1116.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0
340369,0,Cash loans,F,N,Y,0,76500.0,314100.0,19111.5,225000.0,Other_B,Working,Secondary / secondary special,Separated,House / apartment,0.0088659999999999,-16630,-950,-2074.0,-158,,1,1,0,1,0,0,,1.0,2,2,FRIDAY,11,0,0,0,0,0,0,Self-employed,,0.683707263041783,,0.0289,0.0792,0.9806,,,0.08,0.0345,0.3333,,0.0599,,0.0669,,0.0592,0.0294,0.0822,0.9806,,,0.0806,0.0345,0.3333,,0.0613,,0.0697,,0.0627,0.0291,0.0792,0.9806,,,0.08,0.0345,0.3333,,0.0609,,0.0681,,0.0604,,block of flats,0.0655,"Stone, brick",No,1.0,0.0,1.0,0.0,-3056.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
338754,0,Cash loans,F,N,Y,0,135000.0,1024740.0,52452.0,900000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00712,-15148,-365,-1124.0,-4221,,1,1,0,1,0,1,Medicine staff,2.0,2,2,WEDNESDAY,8,0,0,0,0,0,0,Medicine,0.5036645215543479,0.3429437570946422,0.5046813193144684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,7.0,0.0,-529.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
337042,0,Cash loans,F,Y,Y,1,225000.0,1125000.0,44617.5,1125000.0,"Spouse, partner",Working,Secondary / secondary special,Civil marriage,House / apartment,0.04622,-13510,-2910,-7587.0,-4357,11.0,1,1,0,1,1,0,,3.0,1,1,WEDNESDAY,13,0,1,1,0,0,0,Government,0.4212949430593073,0.6696236807481002,0.2707073872651806,0.0629,0.0529,0.9776,0.6940000000000001,0.0071,0.0,0.1034,0.1667,0.2083,0.0,0.0504,0.0506,0.0,0.0037,0.0641,0.0549,0.9777,0.706,0.0072,0.0,0.1034,0.1667,0.2083,0.0,0.0551,0.0527,0.0,0.0039,0.0635,0.0529,0.9776,0.6981,0.0072,0.0,0.1034,0.1667,0.2083,0.0,0.0513,0.0515,0.0,0.0038,reg oper account,block of flats,0.0535,Panel,No,0.0,0.0,0.0,0.0,-304.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
